job_name,job_num,salary,job_growth,satisfaction,review_num,couse_name,uni_name,study_yrs,location,job_field
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,RMIT University,3 years full time,On campus (Melbourne City),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Charles Sturt University,3 years full time (part time available),"On campus (2 locations), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,James Cook University,3 years full time (part time available),"On campus (3 locations), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Southern Cross University,3 years full time (part time available),"On campus (Gold Coast), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Macquarie University,3 years full time (part time available),On campus (North Ryde),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Edith Cowan University,3 years full time (part time available),"On campus (Joondalup), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Melbourne Polytechnic,3 years full time (part time available),On campus (Preston),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Swinburne University of Technology,3 years full time,On campus (Hawthorn),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,University of Southern Queensland,3 years full time (part time available),"On campus (2 locations), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,University of Wollongong,3 years full time (part time available),On campus (Wollongong),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,The University of Queensland,3 years full time (part time available),On campus (St Lucia),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Australian Catholic University,3 years full time (part time available),On campus (North Sydney),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Griffith University,3 years full time (part time available),"On campus (2 locations), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Monash University,3 years full time (part time available),On campus (Clayton),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,University of Technology Sydney,3 years full time,On campus (City),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Queensland University of Technology,3 years full time (part time available),"On campus (Gardens Point), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,University of Newcastle,3 years full time (part time available),On campus (Newcastle),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Victoria University,3 years full time (part time available),On campus (2 locations),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,La Trobe University,3 years full time (part time available),"On campus (3 locations), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,University of South Australia,3 years full time (part time available),On campus (Mawson Lakes),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,University of Canberra,3 years full time (part time available),On campus (Canberra),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Information Technology,Flinders University,3 years full time (part time available),"On campus (Tonsley), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,Deakin University,3 years full time (part time available),"On campus (Burwood), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,RMIT University,3 years full time,On campus (Melbourne City),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,Charles Sturt University,3 years full time (part time available),"On campus (Bathurst), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,Western Sydney University,3 years full time,On campus (2 locations),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,Edith Cowan University,3 years full time (part time available),"On campus (Joondalup), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,Swinburne University of Technology,3 years full time (part time available),On campus (Hawthorn),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,University of Wollongong,3 years full time (part time available),On campus (Wollongong),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,The University of Queensland,3 years full time (part time available),On campus (St Lucia),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,Griffith University,3 years full time (part time available),"On campus (Gold Coast), Online",Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,Monash University,3 years full time (part time available),On campus (Clayton),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,University of Newcastle,3 years full time (part time available),On campus (Newcastle),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,The University of Adelaide,3 years full time (part time available),On campus (North Terrace),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,La Trobe University,3 years full time (part time available),On campus (Melbourne),Information & Communication Technology
Cyber Security Analyst,631,$110K,38.90%,3.8,Based on 4 reviews,Bachelor of Computer Science,Flinders University,3 years full time (part time available),On campus (Tonsley),Information & Communication Technology
